num_topics,topic_id,words
50,10,"malam, bintang, matahari, gelap, gulita, siang, langit, beredar, terbelah, terang"
50,11,"benar, kebanyakan, tanda, kekuasaan, sungguh, beriman, tingkat, sunatullah, kebenaran, dugaan"
50,12,"fir, aun, tentaranya, bala, musa, pemuka, laut, kaumnya, penyihir, haman"
50,13,"alquran, malaikat, bersujud, ibrahim, sembah, berita, harun, musa, kitab, saudara"
50,14,"ditimpa, azab, dahsyat, diringankan, dunia, akhirat, musibah, bencana, melindungi, keburukan"
50,15,"melemparkan, ular, musa, malaikat, unta, betina, tongkatnya, tongkat, sapi, temali"
50,16,"nyatakan, sembunyikan, dataran, nasihat, kemenangan, sulit, engkau, bertakwa, tuhanmu, tersembunyi"
50,17,"jalan, sesuai, berdasarkan, amal, petunjuk, lurus, kiamat, jiwa, keraguan, kesiapannya"
50,18,"tobat, maha, bertobat, penyayang, pengampun, menerima, tobatnya, penerima, memperbaiki, dosa"
50,19,"dustakan, manakah, jin, nikmat, tuhanmu, manusia, dibenci, ragukan, keringanan, larangan"
50,20,"buah, buahan, pohon, kurma, menumbuhkan, bijian, tanaman, biji, susun, berduri"
50,21,"rezeki, melapangkan, sembunyi, menginfakkan, menyempitkan, hamba, kehendaki, syafaat, terangan, nya"
50,22,"mendustakanku, tuhanku, engkau, tolonglah, pemurah, nuh, bersabar, mengikutiku, bapakku, kaumku"
50,23,"laki, anak, perempuan, memilihkan, menyentuhku, kalangan, perlindungan, kehendaki, syahwat, maryam"
50,24,"mani, main, menciptakan, setetes, air, penciptaan, menciptakannya, manusia, hina, ciptakan"
50,25,"lembaran, kitab, ayat, alquran, arab, catatan, amal, bahasa, lebar, buku"
50,26,"dipan, bidadari, sutra, duduk, bermata, tebal, kuburan, melepas, kasur, berhadap"
50,27,"miskin, harta, anak, makan, lapar, yatim, hartanya, menghilangkan, benda, berguna"
50,28,"kapal, laut, hewan, muatan, ternak, bahtera, berlayar, retak, gunung, mengangkut"
50,29,"lauhulmahfuz, tertulis, lailatulqadar, kitab, pengetahuan, tercatat, kit, bumi, nyata, ummul"
50,30,"hamba, terpilih, keikhlasannya, tugas, sisi, anugerahkan, mukmin, masuklah, dibahagiakan, pengingat"
50,31,"celakalah, pendusta, kebenaran, biarkanlah, merambah, pencela, terbuktilah, pengumpat, kepalsuan, bergelimang"
50,32,"azab, pedih, lihatlah, disegerakan, kelak, palu, godam, kulah, mustahil, hukumannya"
50,33,"sangkakala, tiupan, ditiup, suara, mengguntur, berbondong, bondong, mendengar, dibinasakan, geram"
50,34,"jahim, neraka, saqar, hawiyah, hutamah, tahukah, maktum, abdullah, jahimlah, tunanetra"
50,35,"gunung, rumah, dihancurkan, batu, bulu, dibenturkan, benturan, memahat, terampil, ditegakkan"
50,36,"kebun, taman, mata, air, rindang, pepohonan, surga, bertakwa, anggur, dipan"
50,37,"jalan, lurus, menempuh, sukar, mendaki, mengikuti, tujuannya, mudahkan, bimbinglah, menyusuri"
50,38,"panas, mendidih, air, zaqum, musim, perut, api, minuman, penawarnya, jamuannya"
50,39,"berhala, patung, tekun, penyembahnya, menyembahnya, diam, ibrahim, pertolongan, menyembah, berhalanya"
50,40,"bertakwalah, taatlah, kepadaku, sembahlah, berkurbanlah, membuatku, laksanakanlah, terhina, umat, allah"
50,41,"iblis, bersujud, adam, sujud, berfirman, enggan, sujudlah, ciptakan, menghalangimu, malaikat"
50,42,"bertasbihlah, bertasbih, pagi, kepada, malam, petang, bijak, mendekatlah, bintang, senja"
50,43,"alquran, kitab, rahmat, pelajaran, petunjuk, sehat, berakal, dibacakan, menghayati, pelindungku"
